"Username","Date","Rating","Comment","Link"
"Tasliim Mahamed",6/3/2018 12:24:12 PM,"none","ALLAH yarxamuh","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyH8YpnInejC8szWS54AaABAg"
"sabeela Kausar",6/3/2018 12:17:30 PM,"none","Ali Banat's that line when he told Allah take me n next day he was upset made me very emotional 😭in sha Allah the gates of Jannah may b open for him  in sha Allah  he is one of the inspiration  May Allah Grant him highest rank in Jannah Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgymaYBavTlpTAp_aOV4AaABAg"
"Ahmet Halimi",6/3/2018 11:10:11 AM,"none","Allahu e Meshiroftë me Xhehnet inch Allah ☝️","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwsi84V5ZBVUYoixdx4AaABAg"
"Muneer jafri",6/3/2018 9:27:25 AM,"none","Inna lillahe wainna elahe rajeon 
Allah magfirat farmY","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx23Um7MtlvV4sQQSN4AaABAg"
"pushpa latha",6/3/2018 9:13:30 AM,"none","It's made me cry loudly, brother R.I.P","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwRnLiv-WGrwqyGUDF4AaABAg"
"Анзор Кочесоков",6/3/2018 9:09:54 AM,"none","да простит его Аллах","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxydTpLp7iiaeST7AJ4AaABAg"
"Shahbaz Alam",6/3/2018 8:57:55 AM,"none","I don’t have any words","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxk98LYV0-t4axVyq54AaABAg"
"Yin Ki Lai",6/3/2018 7:51:10 AM,"none","Is only Jesus who can give you anternal life..so let me tell you that without Jesus we must go to Hell ..and allah is not God ..Jesus is Lord of lord and King of king...may Jesus open our eyes to see the right way","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzJpHTiyBCwtrZXsAp4AaABAg"
"roman zaker",6/3/2018 7:50:11 AM,"none","انا لله و انا الیه راجعون","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzXBf2udxRV13xfEOh4AaABAg"
"roman zaker",6/3/2018 7:48:20 AM,"none","Allah bless him","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxmRHFdBpl3OefzITl4AaABAg"
"Miss Hear",6/3/2018 7:28:19 AM,"none","assalamualaikum","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzBQMBTtY2y1odOUvp4AaABAg"
"Randa Haddad",6/3/2018 6:51:40 AM,"none","Rest in peace beautiful man in the world 🌹😪😪😪😘🌹😪💖💐🌺😍😘🇦🇺🙏🇦🇺😪😪🙏🙏🙏🙏🙏🙏","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxJp5ZgPf0YMMJANBB4AaABAg"
"مهند ليبيا الجزائر الشريف",6/3/2018 6:11:07 AM,"none","صلي على سيدنا محمد","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzxjZI4ZNgmgHLO7xt4AaABAg"
"Abdiqani Hassan",6/3/2018 4:38:06 AM,"none","Amiin","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgysUViwY4Q8G9VsOAB4AaABAg"
"A. zapp",6/3/2018 2:49:19 AM,"none","Ali  was one of the fortunate that Allah gave him a chance to do good things and to prepare for the afterlife, not everyone is praised by Allah just like him & passing away during the Ramadan month which also makes it special that says enough. !! SubhanAllah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz9Aj6AwQjArCe8txF4AaABAg"
"Hussein Massawa",6/3/2018 2:48:41 AM,"none","A WORLD We are Sleeping Today, is not A world we'll wake up tommorow,oooh i learn that,tommorow it can be a future BUT a future is not be tommorow, our future startin after death enough, ooh world is nothing to us,we'll keep that lesson to our heart my bro alibanat, may Allah grants u a nice journey","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzVkj5y5OibuAuYlxJ4AaABAg"
"Adnan Adnan Azmi",6/3/2018 2:17:23 AM,"none","😢😢😢😢😢😢😢😢😢","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwXWHl5Bd7B1hpJTWV4AaABAg"
"norhan zaighi",6/3/2018 2:07:05 AM,"none","الله يرحمه ويسكنك فسيح جناته","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxmZnu8GO6eCz2U68F4AaABAg"
"Malik Robinson",6/3/2018 1:42:55 AM,"none","May Allah grant Ali banat with Jannat in the here after ameen  ameen ameen this has made me very emotional he has guided us to the right path and again may Allah put him jannat ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyt2uXQKo2o8ALBqYl4AaABAg"
"uj313",6/3/2018 1:24:31 AM,"none","May Allah provide him the highest place in Jannat ulfirdous.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyZpgKc3wY-mi0RxpF4AaABAg"
"Arfat momin",6/3/2018 1:16:33 AM,"none","May Allah make an reasons we change too to see Ali  banat !!! Plsss jst change Ali had only 3 yrs but we are strong no any deasease Al hamdu li llah so let's start charity Salah and pray for Ali bro those make the story for our changing","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy-wtQBjZ5wmVuCA8p4AaABAg"
"سہہهہہم آلہہغہہلآء",6/3/2018 12:39:48 AM,"none","الله يرحمه","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx_j5rVKIKe_Riecgl4AaABAg"
"Star Boy",6/3/2018 12:27:24 AM,"none","This has changed my view on Islam, the world has painted Islam as terrorist but after watching this I can’t believe I was wrong all my life 😪😪 I love Islam 😍😍 mob love from kenya","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyaXrmXdWcf351lXNl4AaABAg"
"Star Boy",6/3/2018 12:25:10 AM,"none","This man is a lucky man , God gave him a chance to repent and he did his best 😍😪","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzTB1DQRWfKT_ZyyCh4AaABAg"
"Star Boy",6/3/2018 12:23:32 AM,"none","R.i.p may God Rest your soul in peace","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy0v1mLmq3K2zW5Rc54AaABAg"
"Mr Miah",6/3/2018 12:07:38 AM,"none","amin","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxn80TpWxrawC_sPWN4AaABAg"
"LuxuryBia",6/2/2018 11:42:24 PM,"none","R.I.P Ali may Allah grant Him in te Paradise❤️","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzHpdFimgFT16-wHkd4AaABAg"
"All Look TV",6/2/2018 10:25:50 PM,"none","The Ali Banat in the paradise Subhan Allah..","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzZ4qxG3nFKp7uwokt4AaABAg"
"Tsige Engidaw",6/2/2018 9:49:57 PM,"none","I'm Christian, but his story touched my heart and I feel so sad. Rest in peace Brother.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwXaR0S6TkxrSddBvR4AaABAg"
"Cham Seedy",6/2/2018 9:35:31 PM,"none","Respect in perfect peace brother Ali😓😓😓","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw1d2NuiJjKmOe9xxt4AaABAg"
"Mahtab Ahmed",6/2/2018 9:11:32 PM,"none","Great man RIP","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzY4JXT_6MSYanBrL54AaABAg"
"Shehar zaad",6/2/2018 9:07:27 PM,"none","Rip","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxxFy0gMeggX8zcQqp4AaABAg"
"alf marzqe",6/2/2018 9:02:23 PM,"none","Innalihiwainalillahirajiun may Allah give him heaven, nur in his resting place...aammiinnn","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzPfy2wKhJiGYJfOUR4AaABAg"
"inno cat",6/2/2018 9:00:45 PM,"none","I have watched this video when he was alive , but now watching it ""Allah take him"" he would not be no more upset. Allah give him Jannatul firdous Allah sent mercy on our prophet's ummah. Ameen.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxSgynuulg0AXVB_454AaABAg"
"J5 Sam",6/2/2018 8:51:51 PM,"none","Husnul hkotimah insya Allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzyHjlKj-GSfbCz4ZB4AaABAg"
"Su_mayah A",6/2/2018 8:51:08 PM,"none","انا لله وانا اليه راجعون 
الله يرحمه","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxawCYdSX_2aycGsHR4AaABAg"
"Ishrat Ali",6/2/2018 8:42:13 PM,"none","Allah grant  him  jannat ul firdouse
Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyzTgQOcDl79uTz3Xl4AaABAg"
"Adam Mir",6/2/2018 8:26:57 PM,"none","Who is he????????","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwq3oIT8iRhmLFXQwh4AaABAg"
"Shakari Jutt",6/2/2018 8:26:25 PM,"none","Allaha ho Akbar Allaha oak Ali Banat ko Jannat main Jagha Ata karey Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxvfcNyGpfKbH28zhF4AaABAg"
"Abdul Jabbar",6/2/2018 8:25:17 PM,"none","Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwf-JrHVrClHCZEoD94AaABAg"
"Christopher Poulton",6/2/2018 8:18:22 PM,"none","Allah was a tree. A fire in abush and a leg how can you go any where","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxlBXJYOtK6LVzIR3p4AaABAg"
"Rahim Mottammal",6/2/2018 8:13:48 PM,"none","Great man  allha for give him.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwuLh_IOOkgGT0pLhd4AaABAg"
"the Guitar hero institution",6/2/2018 8:10:00 PM,"none","may ALLAH SWT grant him in high place of jannah forgive all sins of him. RIP ALI BANAT BRO (RAHEEMULLAH).ya ALLAH MAGFIRAT HIM N ALL WHO LEFT THIS WORLD.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwk1lS9xCxY3uSZgWt4AaABAg"
"Sami Hänninen",6/2/2018 7:38:08 PM,"none","Only Jeesus Kristy SAVES, not Islam and Mohammed.. I pray for you..","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwdXlGFKFNjOUpBxdR4AaABAg"
"AZEEZ KHAN GWL",6/2/2018 7:29:17 PM,"none","respect from india","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzJVjYZDXjWAV-eOQR4AaABAg"
"AMIR KHAN",6/2/2018 7:26:47 PM,"none","Ya Allah jannat ata karna bhai ko","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw05ui_sYWfLU3XWwZ4AaABAg"
"Hasan Olid",6/2/2018 7:21:23 PM,"none","Allah will give to him jannat ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwPX_eRhrT9uEyTD3J4AaABAg"
"Mukhra Malik",6/2/2018 7:17:02 PM,"none","اللہ پا ک جنت میں اعلی مقام عطا فرماے امین...from pakistan","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyvEy_MDmyAzwAYG2x4AaABAg"
"Bethie Mateo",6/2/2018 7:00:49 PM,"none","😢😢","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzIsy0d3IQCR-6ylj94AaABAg"
"juhair khan",6/2/2018 7:00:21 PM,"none","😭😭😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwmQli8Bs_6ybrV0Nt4AaABAg"
"Nabeel Khan",6/2/2018 6:59:16 PM,"none","we all should start tableegh....so we can correct ourselfs and others too...may GOD help us understand","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy61QNZuV8Y-0YEOcB4AaABAg"
"jami amelia Dior",6/2/2018 6:49:26 PM,"none","I’m in Sydney too 
That’s so lovely , he’s such a beautiful sexy man xxx","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyj12By-FTbuWJNxRl4AaABAg"
"اسلام سلام مسلم محبي الله ISLAM SALAM MUSLIM",6/2/2018 6:44:47 PM,"none","salam from morocco and doas","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzJThmzgp5ndPpwoBl4AaABAg"
"فهد البريكي",6/2/2018 6:42:27 PM,"none","اللهم ارحمه و اغفر له وتجاوز عنه وعن جميع المسلمين","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwgBz9PqLBuDw_NV3J4AaABAg"
"Ahmad Csc",6/2/2018 6:41:03 PM,"none","ان الله وان اليه راجعون ربي يجعلو من اهل الجنة","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw1c9MPOmKLqv2O-TV4AaABAg"
"Shreya Binta Wadud",6/2/2018 6:41:02 PM,"none","May Allah restvhis soul in peace..... grant him in Haven... Ammen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx7R6dj4aZcve8uIn14AaABAg"
"Jozaf xnov",6/2/2018 6:28:21 PM,"none","كُلُّ نَفْسٍ ذَآئِقَةُ الْمَوْت
alhamdulillah Allah will open the path of jannah for you brother!","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzY8vEgDBdeYwWF-Mt4AaABAg"
"Asrar Aslam",6/2/2018 6:27:11 PM,"none","😅😅😅","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugzn41v8z5JiaefjBcZ4AaABAg"
"Абдулло Абдул гоффар",6/2/2018 6:12:26 PM,"none","أسلام عليكم  пусть АЛЛАХ простит твои грехи и пусть АЛЛАХ дарует тебе Жаннатул  фирдаус  брат мой","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy0yM3r6UfbINC94R94AaABAg"
"mehtabmanik",6/2/2018 5:53:15 PM,"none","Fear of Allah or faith towards Islam should come sponteneously not  after being attack with a fatal desease..... Still he did some islamic good steps I appreciate it. How many people takes such step in their last stage towards death. Only Great Allah will deciede his fate. Lets hope the best.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugzs80pttC0NEidHFc54AaABAg"
"Mduale Ali",6/2/2018 5:52:07 PM,"none","May Allah (s.w.t) grant him jannah firdows..Amiin ya Rabbi.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwvi-no3edJWzx7TsN4AaABAg"
"Neelofar Suhail",6/2/2018 5:20:40 PM,"none","Allah ap ko janatul firdous ata kray","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwx75w-Ud0-RGS19IR4AaABAg"
"sameer shaikh",6/2/2018 5:20:13 PM,"none","sorry bhai par ye kon hai kya koi bta sakta hai","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwmC7CdibvI3xKJ56Z4AaABAg"
"IRSHAD BADSHAH",6/2/2018 5:20:05 PM,"none","ALLAH jannat de aameen summa aameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwm8l-aPZ18I6-2H8N4AaABAg"
"shelinak89",6/2/2018 5:05:05 PM,"none","Who is disliking the video. Evil nasty disgusting people","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxLVgKfe1jbB5BGzGh4AaABAg"
"monThEa MateO103005",6/2/2018 5:02:11 PM,"none","Alhamdulillah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyn2bFIItQt_xppAtV4AaABAg"
"Norhashim Macmac",6/2/2018 4:48:20 PM,"none","My ALLAH grant yoo جنة الفردوس ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyRlq0TLOLFcOFP2pR4AaABAg"
"IYAD DWEDARI",6/2/2018 4:26:23 PM,"none","الله يرحمك ويحسن إليك ويجعل مثواك الجنة","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgznSSRXZ4Ly5WhX-P94AaABAg"
"Sameera Khan",6/2/2018 4:20:30 PM,"none","Inna lillahe wa inna ilahi rajiuuon
May Allah bless Ali Banat","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx_--kR3hL_SGJT0hl4AaABAg"
"Halima Hassan",6/2/2018 3:59:55 PM,"none","Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugzsi8ucZEuZxZWN10l4AaABAg"
"saleema mariam",6/2/2018 3:59:42 PM,"none","May Allah(swt) grant him jannah..","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxRg8hX4T9-Wzp1wPx4AaABAg"
"Mr. khan",6/2/2018 3:55:43 PM,"none","Allah Jannatain Firdous Me Jagaah Naseeb Farmaay.... Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx15s8wBWAIk5YiL4p4AaABAg"
"danish ahmed",6/2/2018 3:45:06 PM,"none","May Allah grant him Jannah and highest place in paradise. Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyr7boBoBwgdO4jlTp4AaABAg"
"Fajrin T.Rivai",6/2/2018 3:43:45 PM,"none","Inaa lillahi wa inaa lillahi rajioon","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz2riW8Hf0wPgCawaB4AaABAg"
"Ketamacity",6/2/2018 3:39:37 PM,"none","INNA LILLAHI WA INNA ILAHI RAAJIUUN ☝️ ☝️ ☝️ ALLAH y Rahmou ☝️ ☝️ ☝️ ☝️ ☝️ ☝️ ☝️ ☝️ ☝️ ☝️ ☝️ 🌹🌹🌹💚💚💚💚💚💚💚💚🌹🌹🌹🌹🌹🌹💚💚💚💚🌹🌹🌹☝️☝️☝️☝️Ou Jaamih muslimine InchaALLAH ☝️☝️☝️🌹🌹🌹💚💚💚💝💝💝🌹🌹🌹🌹🌹🌹☝️☝️☝️☝️🌹🌹🌹🌹🌹🌹🌹🌹🌹☝️☝️☝️☝️☝️☝️☝️☝️☝️🌹🌹🌹💚💚💚💚💚🌹🌹🌹🌹☝️☝️☝️","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx7nZKOkUx_BEF1sJh4AaABAg"
"Elsha Momin",6/2/2018 3:33:20 PM,"none","May God bless u! Jesus will help u","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxCtEjRXhQf7IlUiAl4AaABAg"
"Alan Othman",6/2/2018 3:08:51 PM,"none","Anshalh entered Gen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyXMAiEqhK0Og8dvtN4AaABAg"
"Chiara Paladin",6/2/2018 3:06:19 PM,"none","Madri wallah. Maybe somebody gave u SIHR","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxEcFkgPmSK96jNaF54AaABAg"
"Nazia Majid",6/2/2018 3:05:27 PM,"none","Ma’sha Allah, Subhan’Allah. Allah gave him courage to accept his disease. As a young and wealthy person, he could have thought to live his remaining life enjoying Duniyah and make most of it but instead he thought for his hereafter, Akharat. In shaa Allah , Allah will bless him with His Maghfirat and Rehamat. Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzxpiY5XC6-NdA9uJV4AaABAg"
"lovely mima",6/2/2018 2:58:12 PM,"none","حسن الخاتمة ماشاء الله","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxmPq_q3eovwyaW2Lx4AaABAg"
"Blue Butterfly",6/2/2018 2:55:03 PM,"none","he's really a good person... :(","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx3BExx0IkJW4yD0J54AaABAg"
"Muhammad Jawad",6/2/2018 2:49:54 PM,"none","https://youtu.be/ZvpD5aSu40E","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyG9SXQN3Xut9Sqdk14AaABAg"
"Maina unruly king",6/2/2018 2:48:23 PM,"none","I'm a kenyan christian and this story of Ali banat made me shed lots of tears and admired his courage and generosity. May Allah accept him in jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgytTGEnZyMnGN1vcHl4AaABAg"
"sheebabloom",6/2/2018 2:46:28 PM,"none","can anyone tell me the name of the nath in last of this video?","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx6p53D5KHZaWKY_d54AaABAg"
"SALMAN DAR",6/2/2018 2:41:34 PM,"none","Plz can anyone tell me the name of NASHEED (NAAT ) used at last moments!","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyKaS29vURP-tIO6MF4AaABAg"
"khadar basha sk",6/2/2018 2:07:15 PM,"none","ya allah bhai ali banath ki magfirath farma JANNATHUL FIRDOUS me jaga athafarma","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzZrDJTJE5qGQB5JNB4AaABAg"
"amina moufid",6/2/2018 2:03:15 PM,"none","انا لله و انا اليه راجعون😞😞😞😞😞😞","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyfRdpYd1-zQpm5ckl4AaABAg"
"Amany Orwa",6/2/2018 1:55:52 PM,"none","اللهم ارحمه وادخله الجنه بلا حساب ولا سابقه عذاب 
سبحان الله كم كان قلبه حى  رحمك الله","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz_ynd9MYYG-wFTgiJ4AaABAg"
"Bahagia Gembira",6/2/2018 1:52:40 PM,"none","Kind people he will get nice place near ALLAH 
AMEEN","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzBiZine4wO4vqmebd4AaABAg"
"Sk Nomaan",6/2/2018 1:50:25 PM,"none","😭😭😭😰😰😰","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyEpXP92x3Evd75sCR4AaABAg"
"tina20",6/2/2018 1:48:50 PM,"none","what a great man he became. this is what Allah wants from us. he doesn't need our prayers. actions speak louder than words","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyXX7lwU7-WlfDko_t4AaABAg"
"Tuti Wagiarti",6/2/2018 1:45:22 PM,"none","Ali  banat  ...we  all love  u  to  Allah  ....","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugybq2kgpKvw_QCglOd4AaABAg"
"Syah Ryza",6/2/2018 1:40:02 PM,"none","Inna Lillahi Wa inna Ilayhi Rojiun. 
Alfatihah my brother.. 
may Allah Grant paradise for u.. Allahumma Ameen..","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzzEjPs_axK_if-fst4AaABAg"
"Sabine Eden",6/2/2018 1:39:26 PM,"none","😢❤","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxE2BRhtHK_4OLQY2t4AaABAg"
"Farid 6068",6/2/2018 1:36:36 PM,"none","Harta duniawi yg melimpah ruah bukan lah apa2 nya sudah jika kita tahu sakharatulmaut untuk kita itu bakal tiba..allahuakbar..allahurahman allahurahim allahuyakarim..pemuda ini beruntung diberi hidayah sbelum ajal nya","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxqY7-qpq6zLsBD2XN4AaABAg"
"Aabida Hamid",6/2/2018 1:35:52 PM,"none","may Allah grant him highest place in jannah.... ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwdv24JJSHmzJv1Bst4AaABAg"
"Bubson Janks",6/2/2018 1:21:18 PM,"none","May Allah grant him the highest place in Jannah...","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwmrEL-5t06CSSKlul4AaABAg"
"Sumida Ryogoku",6/2/2018 1:09:28 PM,"none","Who cares","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgznDhNr44LoC5vtCRN4AaABAg"
"zaki madrid",6/2/2018 1:07:24 PM,"none","انا لله وانا اليه راجعون الله يرحمه ويغفر له ويجعل مثواه الجنة","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw8_HpXcY7zsu7cWFR4AaABAg"
"Elaha Elham",6/2/2018 1:05:50 PM,"none","اناالله واناالیه الرجعون","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyx4Lpcj6FeN0_YGuJ4AaABAg"
"Shifah Shifah",6/2/2018 12:54:31 PM,"none","Who disliked the video ?","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyvZ_IcQklq2MnoEeZ4AaABAg"
"Ahook Jokowi",6/2/2018 12:54:06 PM,"none","Ya allah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx39SLB8Z4NlM3OqrF4AaABAg"
"Adi Segiri",6/2/2018 12:53:56 PM,"none","aku nonton ini smpe nangis","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxfN-dWTCgeJHG5XdR4AaABAg"
"Ally Malla",6/2/2018 12:49:37 PM,"none",".....and death is the biggest to us all, and this one itself is a ten volumes lesson.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzJS9Mw7O1O-FzI5wx4AaABAg"
